CustomerID,Region,Sales,Discount,Date,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory
1934,North,19065.14348507277,15.0,2024-01-26 04:59:49.189189188,190,52,0,New,Direct,Credit Card,2,Electronics
1935,West,20283.249624485536,5.0,2024-04-23 08:10:05.405405400,167,15,0,Returning,Direct,Bank Transfer,2,Home & Kitchen
1936,North,22648.463771783652,10.0,2023-06-21 03:43:25.405405404,114,84,0,Returning,In-Store,Bank Transfer,9,Health & Beauty
1937,South,19647.506109704544,,2024-06-15 08:20:10.810810808,198,3,0,VIP,In-Store,Cash,8,Home & Kitchen
1938,North,22432.50821913101,,2023-09-12 19:36:12.972972972,136,37,0,Returning,In-Store,Credit Card,1,Toys
1939,South,20322.3720740506,5.0,2023-11-17 14:19:05.945945944,100,40,0,Returning,Online,Bank Transfer,4,Clothing
1940,South,10122.667168230644,,2023-02-24 06:49:22.162162162,166,72,0,New,In-Store,Credit Card,1,Home & Kitchen
1941,West,15303.323030906227,5.0,2023-07-23 17:25:02.702702702,123,40,0,New,In-Store,Cash,1,Books
1942,North,19279.562221391923,15.0,2023-01-20 19:08:49.729729729,126,56,0,VIP,Online,Bank Transfer,4,Clothing
1943,West,13951.526285794462,15.0,2023-08-02 22:39:16.756756756,139,23,1,New,Direct,Bank Transfer,2,Health & Beauty
1944,North,22999.643649981022,,2023-02-01 22:21:58.918918919,162,11,0,New,In-Store,Bank Transfer,3,Clothing
1945,North,27653.754161718487,,2023-02-19 19:31:53.513513513,160,64,0,VIP,In-Store,Credit Card,9,Home & Kitchen
1946,East,26093.809258486584,10.0,2024-03-21 03:08:49.729729728,135,8,0,Returning,Direct,Cash,2,Home & Kitchen
1947,North,18932.78564534896,,2023-04-21 11:37:39.459459458,197,93,0,VIP,Direct,Credit Card,4,Books
1948,West,27453.630684249758,10.0,2024-08-27 18:58:44.324324320,192,94,0,New,Online,Bank Transfer,1,Electronics
1949,South,20743.33728601056,15.0,2024-01-30 00:57:39.459459456,123,56,0,VIP,In-Store,Cash,2,Books
1950,North,18314.570144409805,15.0,2023-11-16 07:39:49.189189188,123,60,0,Returning,In-Store,Bank Transfer,5,Home & Kitchen
1951,East,16932.9866822953,5.0,2024-01-02 13:53:09.189189188,103,10,0,VIP,Online,Bank Transfer,10,Sports
1952,West,,15.0,2023-02-17 21:32:58.378378378,166,39,0,New,Direct,Credit Card,1,Clothing
1953,North,18059.115907293857,10.0,2023-07-21 04:06:29.189189188,133,28,0,New,Online,Bank Transfer,7,Books
1954,West,20852.08111187744,,2024-06-15 08:20:10.810810808,156,49,0,VIP,Direct,Cash,4,Books
1955,East,20802.869905249325,5.0,2023-08-26 13:45:56.756756756,148,36,0,Returning,Online,Bank Transfer,6,Sports
1956,East,20015.230100767072,10.0,2023-02-21 02:11:10.270270270,186,13,0,VIP,Direct,Bank Transfer,8,Sports
1957,West,22184.69084873175,,2024-07-10 21:25:45.945945944,152,96,0,Returning,Online,Credit Card,6,Sports
1958,North,25953.231373931707,5.0,2024-02-13 02:09:43.783783780,122,36,0,Returning,Direct,Cash,2,Electronics
1959,South,24747.77067720662,15.0,2024-03-19 05:09:54.594594592,168,26,0,VIP,Direct,Credit Card,1,Home & Kitchen
1960,East,12575.510157750483,10.0,2024-04-26 12:48:17.297297296,194,86,0,Returning,Direct,Bank Transfer,8,Home & Kitchen
1961,North,7230.394325490226,,2024-03-20 11:49:11.351351352,152,4,1,New,Direct,Credit Card,8,Health & Beauty
1962,North,24671.59955619637,5.0,2024-04-11 20:16:34.594594592,161,95,0,VIP,Direct,Credit Card,9,Electronics
1963,South,13165.606507922894,5.0,2023-02-14 16:54:46.486486486,140,82,0,Returning,In-Store,Credit Card,6,Health & Beauty
1964,East,18876.172990536583,15.0,2024-09-10 04:51:10.270270264,156,64,0,New,Direct,Credit Card,1,Health & Beauty
1965,East,14149.434869703204,,2024-06-28 18:12:36.756756752,159,38,0,VIP,In-Store,Bank Transfer,9,Health & Beauty
1966,North,10990.0978120999,15.0,2024-02-29 16:40:21.621621616,153,88,0,New,Direct,Bank Transfer,3,Toys
1967,North,22707.31364102394,15.0,2024-04-27 19:27:34.054054048,169,87,0,New,In-Store,Cash,6,Health & Beauty
1968,South,23795.775801513235,,2024-02-20 18:05:24.324324324,156,22,0,New,In-Store,Credit Card,10,Books
1969,South,17117.4479963664,,2023-02-14 16:54:46.486486486,109,2,0,Returning,Online,Credit Card,10,Clothing
1970,East,7044.788539275451,,2023-01-29 17:43:47.027027027,139,31,0,VIP,Direct,Cash,9,Books
1971,West,17268.777758737586,10.0,2023-01-30 09:03:25.405405405,106,11,0,VIP,Online,Credit Card,3,Books
1972,East,21959.02002701273,,2024-01-12 19:07:23.243243240,137,92,0,Returning,Online,Cash,5,Home & Kitchen
1973,North,12605.442156129357,5.0,2023-09-26 20:48:17.297297296,184,46,0,VIP,Direct,Bank Transfer,5,Toys
1974,East,20916.799598895777,15.0,2023-04-05 12:26:40.000000000,160,96,0,New,Online,Cash,10,Health & Beauty
1975,West,19923.45075413502,10.0,2024-08-03 12:32:25.945945944,183,62,0,VIP,Direct,Credit Card,7,Home & Kitchen
1976,South,22896.457498005442,,2023-03-24 09:13:30.810810810,102,69,0,Returning,Online,Cash,4,Electronics
1977,West,20597.901842070765,10.0,2023-10-18 13:56:02.162162160,150,64,0,New,Direct,Bank Transfer,4,Electronics
1978,West,15134.655295592223,,2024-02-12 10:50:05.405405404,185,10,0,Returning,Direct,Credit Card,7,Home & Kitchen
1979,West,25982.857508322457,10.0,2024-07-13 10:44:19.459459456,146,40,0,New,Direct,Bank Transfer,9,Clothing
1980,South,19207.35213486515,15.0,2024-02-07 08:12:58.378378376,167,24,0,New,In-Store,Bank Transfer,4,Home & Kitchen
1981,West,19863.47730245034,15.0,2024-09-08 06:52:15.135135128,191,99,0,VIP,Online,Cash,4,Home & Kitchen
1982,West,15333.66020463402,5.0,2024-09-28 02:01:04.864864864,175,44,0,New,In-Store,Bank Transfer,6,Toys
1983,West,17783.58874404245,5.0,2024-07-08 08:07:12.432432432,137,60,0,Returning,Online,Credit Card,6,Electronics
1984,North,15575.986429865496,,2023-11-18 20:58:22.702702700,135,62,1,VIP,Online,Bank Transfer,7,Electronics
1985,West,19135.269700382883,15.0,2024-08-15 15:45:35.135135136,140,87,0,Returning,Online,Bank Transfer,1,Health & Beauty
1986,South,28558.542400711718,10.0,2024-05-08 16:01:26.486486480,168,17,0,New,In-Store,Cash,3,Books
1987,West,13140.494285343219,10.0,2023-06-05 04:32:25.945945946,112,65,0,Returning,Online,Bank Transfer,9,Home & Kitchen
1988,West,11932.193010616294,10.0,2023-10-30 01:49:32.972972972,186,95,0,Returning,In-Store,Cash,6,Home & Kitchen
1989,South,27355.851637468044,5.0,2023-09-01 07:42:42.162162160,157,95,0,New,Direct,Cash,6,Clothing
1990,West,18953.38161424067,10.0,2023-03-07 03:23:14.594594594,149,57,0,VIP,Online,Credit Card,5,Sports
1991,South,16654.636306700417,5.0,2023-11-08 15:44:08.648648648,129,55,0,Returning,Online,Credit Card,3,Sports
1992,West,25199.52343698038,5.0,2023-01-23 23:47:01.621621621,161,53,1,New,Direct,Credit Card,5,Electronics
1993,South,16971.92230131568,,2024-02-22 00:44:41.081081080,124,56,1,VIP,Direct,Credit Card,1,Clothing
1994,West,29130.04856773468,10.0,2023-12-16 23:22:31.351351348,126,98,0,VIP,Online,Cash,3,Toys
1995,West,23389.629356696347,10.0,2023-11-28 10:52:58.378378376,150,9,0,VIP,Direct,Bank Transfer,4,Health & Beauty
1996,North,17560.442959271488,15.0,2024-04-18 20:52:36.756756752,177,22,0,Returning,In-Store,Credit Card,5,Clothing
1997,North,30786.541066327518,,2023-08-01 00:40:21.621621620,156,13,0,Returning,In-Store,Credit Card,10,Electronics
1998,West,16971.425384983308,15.0,2023-09-10 21:37:17.837837836,146,89,0,Returning,Online,Credit Card,9,Toys
1999,West,23710.476860046536,,2023-07-08 09:33:41.621621620,199,48,0,VIP,In-Store,Bank Transfer,4,Home & Kitchen
2000,East,21496.46290203246,10.0,2023-03-09 16:41:48.108108108,138,18,0,Returning,In-Store,Credit Card,3,Toys
